movieId,title,year,genres,imdbId,link,time,budget,cast,director
133419,Pitch Perfect 2,2015,Comedy,2848292,http://www.imdb.com/title/tt2848292,115.0,29e6,Anna Kendrick|Rebel Wilson|Hailee Steinfeld|Brittany Snow|Skylar Astin|Adam Devine|Katey Sagal|Anna Camp|Ben Platt|Alexis Knapp|Hana Mae Lee|Ester Dean|Chrissie Fit|Birgitte Hjort Sørensen|Flula Borg,Elizabeth Banks
133545,Just Before I Go,2014,Comedy|Drama,2980472,http://www.imdb.com/title/tt2980472,95.0,NA,Seann William Scott|Olivia Thirlby|Garret Dillahunt|Kate Walsh|Kyle Gallner|Mackenzie Marsh|Evan Ross|Rob Riggle|Connie Stevens|David Arquette|Jack Quaid|Eddie Perino|George Finn|Missi Pyle|Elisha Cuthbert,Courteney Cox
133645,Carol,2015,Drama|Romance,2402927,http://www.imdb.com/title/tt2402927,118.0,118e5,Cate Blanchett|Rooney Mara|Kyle Chandler|Sarah Paulson|Jake Lacy|John Magaro|Cory Michael Smith|Kevin Crowley|Nik Pajic|Carrie Brownstein|Trent Rowland|Sadie Heim|Kk Heim|Amy Warner|Michael Haney,Todd Haynes
133771,The Lobster,2015,Comedy|Romance|Sci-Fi,3464902,http://www.imdb.com/title/tt3464902,119.0,4e6,Jacqueline Abrahams|Roger Ashton-Griffiths|Jessica Barden|Olivia Colman|Anthony Dougall|Sean Duggan|Colin Farrell|Roland Ferrandi|James Finnegan|Robert Heaney|Rosanna Hoult|Jaro|Ryac|Ashley Jensen|Kathy Kelly,Yorgos Lanthimos
133782,Maggie,2015,Drama|Horror|Thriller,1881002,http://www.imdb.com/title/tt1881002,95.0,85e5,Arnold Schwarzenegger|Abigail Breslin|Joely Richardson|Douglas M. Griffin|J.D. Evermore|Rachel Whitman Groves|Jodie Moore|Bryce Romero|Raeden Greer|Aiden Flowers|Carsen Flowers|Walter Von Huene|Dana Gourrier|Amy Brassette|David A Cole,Henry Hobson
133798,Hot Pursuit,2015,Action|Comedy,2967224,http://www.imdb.com/title/tt2967224,87.0,35e6,Reese Witherspoon|Sofía Vergara|Matthew Del Negro|Michael Mosley|Robert Kazinsky|Richard T. Jones|Benny Nieves|Michael Ray Escamilla|Joaquín Cosio|John Carroll Lynch|Jim Gaffigan|Mike Birbiglia|Vincent Laresca|David Jensen|Evaluna Montaner,Anne Fletcher
133824,The Human Centipede III (Final Sequence),2015,Horror,1883367,http://www.imdb.com/title/tt1883367,102.0,NA,Dieter Laser|Laurence R. Harvey|Eric Roberts|Robert LaSardo|Tommy 'Tiny' Lister|Jay Tavare|Clayton Rohner|Bree Olson|Akihiro Kitamura|Bill Hutchens|Carlos Ramirez|Hamzah Saman|Peter Blankenstein|Luke LaGraff|Sam Silverstein,Tom Six
134025,Open Secret,2013,NA,1739304,http://www.imdb.com/title/tt1739304,55.0,1e5,,Steve Lickteig
134130,The Martian,2015,Adventure|Drama|Sci-Fi,3659388,http://www.imdb.com/title/tt3659388,144.0,108e6,Matt Damon|Jessica Chastain|Kristen Wiig|Jeff Daniels|Michael Peña|Sean Bean|Kate Mara|Sebastian Stan|Aksel Hennie|Chiwetel Ejiofor|Benedict Wong|Mackenzie Davis|Donald Glover|Nick Mohammed|Shu Chen,Ridley Scott
134158,Return to Sender,2015,Thriller,2948790,http://www.imdb.com/title/tt2948790,95.0,NA,Rosamund Pike|Shiloh Fernandez|Nick Nolte|Camryn Manheim|Alexi Wasser|Rumer Willis|Illeana Douglas|Stephen Louis Grush|Donna Duplantier|Ian Barford|Billy Slaughter|Scout Taylor-Compton|Jeff Pope|Ryan Phillippe|Liann Pattison,Fouad Mikati
134170,Kung Fury,2015,Action|Comedy|Fantasy|Sci-Fi,3472226,http://www.imdb.com/title/tt3472226,31.0,6e5,David Sandberg|Jorma Taccone|Steven Chew|Leopold Nilsson|Andreas Cahling|Per-Henrik Arvidius|Erik Hörnqvist|Frank Sanderson|Eleni Young|Helene Ahlson|Yasmina Suhonen|Magnus Betnér|Björn Gustafsson|Eos Karlsson|David Hasselhoff,David Sandberg
134246,Survivor,2015,Action|Thriller,3247714,http://www.imdb.com/title/tt3247714,96.0,2e7,Dylan McDermott|Robert Forster|Ben Starr|James D'Arcy|Frances de la Tour|Roger Rees|Genevieve O'Reilly|Milla Jovovich|Benno Fürmann|Andy Ajiz|Dimo Alexiev|Susannah Allman|Kayko Andrieux|Alissa Atanassova|Faye Barker,James McTeigue
134368,Spy,2015,Action|Comedy|Crime,3079380,http://www.imdb.com/title/tt3079380,119.0,65e6,Jude Law|Raad Rawi|Melissa McCarthy|Jessica Chaffin|Miranda Hart|Sam Richardson|Katie Dippold|Jaime Pacheco|Romain Apelbaum|Allison Janney|Rose Byrne|Richard Brake|Steve Bannos|Morena Baccarin|Jason Statham,Paul Feig
134393,Trainwreck,2015,Comedy|Romance,3152624,http://www.imdb.com/title/tt3152624,125.0,35e6,Colin Quinn|Devin Fabry|Carla Oudin|Amy Schumer|Josh Segarra|Ryan Farrell|Robert E. Torres|Jim Florentine|Robert Kelly|Dan Soder|John Cena|Dave Attell|Vanessa Bayer|Tilda Swinton|Randall Park,Judd Apatow
134528,Aloha,2015,Comedy|Drama|Romance,1243974,http://www.imdb.com/title/tt1243974,105.0,37e6,Bradley Cooper|Emma Stone|Rachel McAdams|Bill Murray|John Krasinski|Danny McBride|Alec Baldwin|Bill Camp|Jaeden Lieberher|Danielle Rose Russell|Michael Chernus|Edi Gathegi|Dennis Bumpy Kanahele|Elizabeth Marvel|Ivana Milicevic,Cameron Crowe
134569,She's Funny That Way,2015,Comedy,1767372,http://www.imdb.com/title/tt1767372,93.0,NA,Imogen Poots|Illeana Douglas|Graydon Carter|Owen Wilson|Scott Campbell|Erin Heatherton|Melanie Hill|Jake Hoffman|Rhys Ifans|Richard Lewis|Cybill Shepherd|Debi Mazar|Austin Pendleton|George Morfogen|Tovah Feldshuh,Peter Bogdanovich
134783,Entourage,2015,Comedy,1674771,http://www.imdb.com/title/tt1674771,104.0,3e7,Kevin Connolly|Adrian Grenier|Kevin Dillon|Jerry Ferrara|Jeremy Piven|Emmanuelle Chriqui|Perrey Reeves|Rex Lee|Debi Mazar|Rhys Coiro|Constance Zimmer|Haley Joel Osment|Ronda Rousey|Scott Mescudi|Alan Dale,Doug Ellin
134853,Inside Out,2015,Adventure|Animation|Children|Comedy|Drama|Fantasy,2096673,http://www.imdb.com/title/tt2096673,95.0,175e6,Amy Poehler|Phyllis Smith|Richard Kind|Bill Hader|Lewis Black|Mindy Kaling|Kaitlyn Dias|Diane Lane|Kyle MacLachlan|Paula Poundstone|Bobby Moynihan|Paula Pell|Dave Goelz|Frank Oz|Josh Cooley,Pete Docter|Ronnie Del Carmen
134859,The Wolfpack,2015,Documentary,2415458,http://www.imdb.com/title/tt2415458,90.0,NA,Bhagavan Angulo|Govinda Angulo|Jagadisa Angulo|Krsna Angulo|Mukunda Angulo|Narayana Angulo|Visnu Angulo|Susanne Angulo|Oscar Angulo|Chloe Pecorino|Tyler Hollinger,Crystal Moselle
134881,Love & Mercy,2014,Drama,0903657,http://www.imdb.com/title/tt0903657,121.0,1e7,Paul Dano|John Cusack|Elizabeth Banks|Paul Giamatti|Jake Abel|Kenny Wormald|Brett Davern|Graham Rogers|Erin Darke|Bill Camp|Joanna Going|Nick Gehlfuss|Mark Linett|Johnny Sneed|Gary Griffin,Bill Pohlad
135133,The Hunger Games: Mockingjay - Part 2,2015,Adventure|Sci-Fi,1951266,http://www.imdb.com/title/tt1951266,137.0,16e7,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Donald Sutherland|Philip Seymour Hoffman|Julianne Moore|Willow Shields|Sam Claflin|Elizabeth Banks|Mahershala Ali|Jena Malone|Jeffrey Wright|Paula Malcomson|Stanley Tucci,Francis Lawrence
135137,Pixels,2015,Action|Comedy|Sci-Fi,2120120,http://www.imdb.com/title/tt2120120,106.0,88e6,Adam Sandler|Kevin James|Michelle Monaghan|Peter Dinklage|Josh Gad|Matt Lintz|Brian Cox|Sean Bean|Jane Krakowski|Dan Aykroyd|Affion Crockett|Lainie Kazan|Ashley Benson|Denis Akiyama|Tom McCarthy,Chris Columbus
135264,Zenon: Girl of the 21st Century,1999,Adventure|Children|Comedy,0186726,http://www.imdb.com/title/tt0186726,97.0,NA,Kirsten Storms|Raven-Symoné|Stuart Pankin|Holly Fulger|Frederick Coffin|Bob Bancroft|Greg Thirloway|Phillip Rhys|Gwynyth Walsh|Lauren Maltby|Danielle Fraser|Brenden Jefferson|Blair Slater|Zach Lipovsky|Neil Denis,Kenneth Johnson
135266,Zenon: The Zequel,2001,Adventure|Children|Comedy|Sci-Fi,0271271,http://www.imdb.com/title/tt0271271,100.0,NA,Kirsten Storms|Shadia Simmons|Lauren Maltby|Susan Brady|Robert Curtis Brown|Phillip Rhys|Holly Fulger|Stuart Pankin|John Getz|Thomas M. Wright|Michael Saccente|Rubert Simmonds|Nicko Vella|Jennifer Rucker|Stephen Lovatt,Manny Coto
135268,Zenon: Z3,2004,Adventure|Children|Comedy,0379060,http://www.imdb.com/title/tt0379060,95.0,NA,Kirsten Storms|Lauren Maltby|Alyson Morgan|Stuart Pankin|Holly Fulger|Glenn McMillan|Ben Easter|Nathan Anderson|Damon Berry|Phumi Mthembu|Raven-Symoné|Joanna Evans|Carol Reynolds|Tove De Chazal|Nikki Joshua,Steve Rash
135436,The Secret Life of Pets,2016,Animation|Comedy,2709768,http://www.imdb.com/title/tt2709768,87.0,75e6,Louis C.K.|Eric Stonestreet|Kevin Hart|Jenny Slate|Ellie Kemper|Albert Brooks|Lake Bell|Dana Carvey|Hannibal Buress|Bobby Moynihan|Chris Renaud|Steve Coogan|Michael Beattie|Sandra Echeverría|Jaime Camil,Chris Renaud|Yarrow Cheney
135508,A Deadly Adoption,2015,Comedy|Thriller,4573800,http://www.imdb.com/title/tt4573800,84.0,NA,Will Ferrell|Kristen Wiig|Jessica Lowndes|Alyvia Alyn Lind|Jake Weary|Erik Palladino|Bryan Safi|Debra Christofferson|Carolyn Hennesy|Kellita Smith|Antonia Stout|Mara Hall|Matt Corboy|Robert Gantzos|Cal Gibson,Rachel Goldenberg (as Rachel Lee Goldenberg)
135518,Self/less,2015,Action|Mystery|Sci-Fi|Thriller,2140379,http://www.imdb.com/title/tt2140379,117.0,26e6,Ryan Reynolds|Natalie Martinez|Matthew Goode|Ben Kingsley|Victor Garber|Derek Luke|Jaynee-Lynne Kinchen|Melora Hardin|Michelle Dockery|Sam Page|Brendan McCarthy|Thomas Francis Murphy|Sandra Ellis Lafferty|Emily Tremaine|Griff Furst,Tarsem Singh
135532,The Last Witch Hunter,2015,Action|Adventure|Fantasy,1618442,http://www.imdb.com/title/tt1618442,106.0,9e7,Vin Diesel|Rose Leslie|Elijah Wood|Ólafur Darri Ólafsson|Rena Owen|Julie Engelbrecht|Michael Caine|Joseph Gilgun|Isaach De Bankolé|Michael Halsey|Sloane Coombs|Lotte Verbeek|Dawn Olivieri|Inbar Lavi|Armani Jackson,Breck Eisner
135536,Suicide Squad,2016,Action|Crime|Sci-Fi,1386697,http://www.imdb.com/title/tt1386697,123.0,175e6,Will Smith|Jaime FitzSimons|Ike Barinholtz|Margot Robbie|Christopher Dyson|Bambadjan Bamba|Viola Davis|Ted Whittall|David Harbour|Robin Atkin Downes|Robert B. Kennedy|Billy Otis|Shailyn Pierre-Dixon|Jared Leto|James McGowan,David Ayer
135567,Independence Day: Resurgence,2016,Action|Adventure|Sci-Fi,1628841,http://www.imdb.com/title/tt1628841,120.0,165e6,Liam Hemsworth|Jeff Goldblum|Jessie T. Usher|Bill Pullman|Maika Monroe|Sela Ward|William Fichtner|Judd Hirsch|Brent Spiner|Patrick St. Esprit|Vivica A. Fox|Angelababy|Charlotte Gainsbourg|Deobia Oparei|Nicolas Wright,Roland Emmerich
135569,Star Trek 3,2016,Action|Adventure|Sci-Fi,2660888,http://www.imdb.com/title/tt2660888,122.0,185e6,Chris Pine|Zachary Quinto|Karl Urban|Zoe Saldana|Simon Pegg|John Cho|Anton Yelchin|Idris Elba|Sofia Boutella|Joe Taslim|Lydia Wilson|Deep Roy|Melissa Roxburgh|Anita Brown|Doug Jung,Justin Lin
135861,Ted 2,2015,Comedy,2637276,http://www.imdb.com/title/tt2637276,115.0,68e6,Mark Wahlberg|Seth MacFarlane|Amanda Seyfried|Jessica Barth|Giovanni Ribisi|Morgan Freeman|Sam J. Jones|Patrick Warburton|Michael Dorn|Bill Smitrovich|John Slattery|Cocoa Brown|John Carroll Lynch|Ron Canada|Liam Neeson,Seth MacFarlane
135887,Minions,2015,Adventure|Animation|Children|Comedy,2293640,http://www.imdb.com/title/tt2293640,91.0,74e6,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan|Jennifer Saunders|Geoffrey Rush|Steve Carell|Pierre Coffin|Katy Mixon|Michael Beattie|Hiroyuki Sanada|Dave Rosenbaum|Alex Dowding|Paul Thornley,Kyle Balda|Pierre Coffin
136016,The Good Dinosaur,2015,Adventure|Animation|Children|Comedy|Fantasy,1979388,http://www.imdb.com/title/tt1979388,93.0,2e8,Jeffrey Wright|Frances McDormand|Maleah Nipay-Padilla|Ryan Teeple|Jack McGraw|Marcus Scribner|Raymond Ochoa|Jack Bright|Peter Sohn|Steve Zahn|Mandy Freund|Steven Clay Hunter|A.J. Buckley|Anna Paquin|Sam Elliott,Peter Sohn
136018,Black Mass,2015,Crime|Drama,1355683,http://www.imdb.com/title/tt1355683,123.0,53e6,Johnny Depp|Joel Edgerton|Benedict Cumberbatch|Dakota Johnson|Kevin Bacon|Peter Sarsgaard|Jesse Plemons|Rory Cochrane|David Harbour|Adam Scott|Corey Stoll|Julianne Nicholson|W. Earl Brown|Bill Camp|Juno Temple,Scott Cooper
136020,Spectre,2015,Action|Adventure|Crime,2379713,http://www.imdb.com/title/tt2379713,148.0,245e6,Daniel Craig|Christoph Waltz|Léa Seydoux|Ralph Fiennes|Monica Bellucci|Ben Whishaw|Naomie Harris|Dave Bautista|Andrew Scott|Rory Kinnear|Jesper Christensen|Alessandro Cremona|Stephanie Sigman|Tenoch Huerta|Adriana Paz,Sam Mendes
136305,Sharknado 3: Oh Hell No!,2015,Horror|Sci-Fi,3899796,http://www.imdb.com/title/tt3899796,93.0,NA,Ian Ziering|Tara Reid|Cassandra Scerbo|Frankie Muniz|Ryan Newman|David Hasselhoff|Mark Cuban|Bo Derek|Blair Fowler|Michael Winslow|Jack Griffo|Michelle Beadle|Ne-Yo|Chris Jericho|Mark McGrath,Anthony C. Ferrante
136445,George Carlin: Back in Town,1996,Comedy,0246641,http://www.imdb.com/title/tt0246641,60.0,NA,George Carlin,Rocco Urbisci
136447,George Carlin: You Are All Diseased,1999,Comedy,0246645,http://www.imdb.com/title/tt0246645,65.0,NA,George Carlin,Rocco Urbisci
136449,Ghost in the Shell 2.0,2008,Action|Animation|Sci-Fi,1260502,http://www.imdb.com/title/tt1260502,83.0,NA,Atsuko Tanaka|Akio Ôtsuka|Kôichi Yamadera|Tesshô Genda|Masato Yamanouchi|Shinji Ogawa|Yoshiko Sakakibara|Kazuhiro Yamaji|Shigeru Chiba|Maaya Sakamoto|Steve Bulen|Gina Connell|Stephen Davis|Dorothy Elias-Fahn|Richard Epcar,Mamoru Oshii
136562,Steve Jobs,2015,Drama,2080374,http://www.imdb.com/title/tt2080374,122.0,3e7,Michael Fassbender|Kate Winslet|Seth Rogen|Jeff Daniels|Michael Stuhlbarg|Katherine Waterston|Perla Haney-Jardine|Ripley Sobo|Makenzie Moss|Sarah Snook|John Ortiz|Adam Shapiro|John Steen|Stan Roth|Mihran Slougian,Danny Boyle
136592,Freaky Friday,1995,NA,0113112,http://www.imdb.com/title/tt0113112,86.0,NA,Shelley Long|Gaby Hoffmann|Catlin Adams|Sandra Bernhard|Andrew Bilgore|Eileen Brennan|Drew Carey|Carol Kane|Kevin Krakower|Taylor Negron|Alan Rosenberg|Katherine Cortez|Joe Costanza|E.J. De la Pena|Mandy Douglas,Melanie Mayron
136598,Vacation,2015,Adventure|Comedy,1524930,http://www.imdb.com/title/tt1524930,99.0,31e6,Ed Helms|Christina Applegate|Skyler Gisondo|Steele Stebbins|Chris Hemsworth|Leslie Mann|Chevy Chase|Beverly D'Angelo|Charlie Day|Catherine Missal|Ron Livingston|Norman Reedus|Keegan-Michael Key|Regina Hall|Emyri Crutchfield,John Francis Daley|Jonathan Goldstein (as Jonathan M. Goldstein)
136602,Creep,2014,Horror|Thriller,2428170,http://www.imdb.com/title/tt2428170,77.0,NA,Patrick Brice|Mark Duplass,Patrick Brice
136654,The Face of an Angel,2015,Drama,2967008,http://www.imdb.com/title/tt2967008,101.0,NA,Daniel Brühl|Kate Beckinsale|Valerio Mastandrea|Cara Delevingne|Ava Acres|Genevieve Gaunt|Sai Bennett|Ranieri Menicori|Andrea Tidona|Peter Sullivan|Corrado Invernizzi|Edoardo Gabbriellini|Roberta Cartocci|John Hopkins|Sara Stewart,Michael Winterbottom
136666,Search Party,2014,Comedy,2758904,http://www.imdb.com/title/tt2758904,93.0,2e7,Adam Pally|T.J. Miller|Thomas Middleditch|Shannon Woodward|Alison Brie|J.B. Smoove|Octavio Gómez Berríos|Maurice Compte|Lance Reddick|Krysten Ritter|Rosa Salazar|Jason Mantzoukas|Jon Glaser|Steven Fernandez|Liz Cackowski,Scot Armstrong
136800,Robot Overlords,2014,Action|Adventure|Sci-Fi,2145829,http://www.imdb.com/title/tt2145829,90.0,21e6,Ben Kingsley|Gillian Anderson|Callan McAuliffe|Ella Hunt|James Tarpey|Milo Parker|Craig Garner|Steven Mackintosh|Tamer Hassan|Geraldine James|Roy Hudd|David McSavage|Lalor Roddy|Justin Salinger|Jonathan McAndrew,Jon Wright
136816,Bad Asses on the Bayou,2015,Action|Comedy,3525346,http://www.imdb.com/title/tt3525346,85.0,53e5,Danny Trejo|Danny Glover|John Amos|Loni Love|Colby Arps|Jon Arthur|Deborah Ayorinde|Lucius Baston|Jimmy Bennett|James Moses Black|Allen Boudreaux|Chelsea Bruland|Ross P. Cook|Miles Doleac|Blake Dozzer,Craig Moss
136864,Batman v Superman: Dawn of Justice,2016,Action|Adventure|Fantasy|Sci-Fi,2975590,http://www.imdb.com/title/tt2975590,151.0,25e7,Ben Affleck|Henry Cavill|Amy Adams|Jesse Eisenberg|Diane Lane|Laurence Fishburne|Jeremy Irons|Holly Hunter|Gal Gadot|Scoot McNairy|Callan Mulvey|Tao Okamoto|Brandon Spink|Lauren Cohan|Alan D. Purwin,Zack Snyder
137337,Amy,2015,Documentary,2870648,http://www.imdb.com/title/tt2870648,128.0,NA,Amy Winehouse|Lauren Gilbert|Juliette Ashby|Nick Shymansky|Tyler James|Guy Moot|Chris Taylor|Nick Gatfield|Ian Barter|Garry Mulholland|Jonathan Ross|Janis Winehouse|Mitch Winehouse|Sam Beste|Bobby Womack,Asif Kapadia
137403,Swimming Upstream,2002,Drama,0259017,http://www.imdb.com/title/tt0259017,105.0,NA,Matt Czuchry|Elisabeth Harnois|Michael Moriarty|Kelly Rutherford|Ben Savage|Barbara Orson|Ron Dean|Edwin W. Thurston|Justin Ordman|Nigel Gore|Jeffrey DeMunn|Patricia Fellows|Eric Ruben|Marian Varon|Caleb Neves,Robert J. Emery
137595,Magic Mike XXL,2015,Comedy|Drama,2268016,http://www.imdb.com/title/tt2268016,115.0,148e5,Channing Tatum|Juan Piedrahita|Sharon Blackwood|Alison Faulk|Josh Diogo|Joe Manganiello|Kevin Nash|Gabriel Iglesias|Matt Bomer|Adam Rodriguez|Vicky Vox|Javier Madrid|Dashaun Wesley Williams|Carrie Anne Hunt|Crystal Hunt,Gregory Jacobs
137857,The Jungle Book,2016,Adventure|Drama|Fantasy,3040964,http://www.imdb.com/title/tt3040964,106.0,175e6,Neel Sethi|Bill Murray|Ben Kingsley|Idris Elba|Lupita Nyong'o|Scarlett Johansson|Giancarlo Esposito|Christopher Walken|Garry Shandling|Brighton Rose|Emjay Anthony|Max Favreau|Chloe Hechter|Asher Blinkoff|Knox Gagnon,Jon Favreau
138036,The Man from U.N.C.L.E.,2015,Action|Adventure|Comedy,1638355,http://www.imdb.com/title/tt1638355,116.0,75e6,Henry Cavill|Armie Hammer|Alicia Vikander|Elizabeth Debicki|Luca Calvani|Sylvester Groth|Hugh Grant|Jared Harris|Christian Berkel|Misha Kuznetsov|Guy Williams|Marianna Di Martino|Julian Michael Deuster|Andrea Cagliesi|Riccardo Calvanese,Guy Ritchie
138204,7 Days in Hell,2015,Comedy,3895884,http://www.imdb.com/title/tt3895884,43.0,NA,Andy Samberg|Kit Harington|Fred Armisen|David Copperfield|Chris Evert|Will Forte|Filip Hammar|Jim Lampley|Howie Mandel|John McEnroe|Soledad O'Brien|June Squibb|Serena Williams|Chris Romano|Lyssa Roberts,Jake Szymanski
138208,The Walk,2015,Adventure|Drama|Thriller,3488710,http://www.imdb.com/title/tt3488710,123.0,35e6,Joseph Gordon-Levitt|Guillaume Baillargeon|Émilie Leclerc|Mark Trafford|Inka Malovic|Lucas Ramacière|Martin Lefebvre|Philippe Bertrand|Laurence Deschênes|Patricia Tulasne|Jean-Robert Bourdage|Sylvie Lemay|Sasha Dominique|Soleyman Pierini|Jade Kindar-Martin,Robert Zemeckis
138258,Nasty Baby,2015,Drama,3121332,http://www.imdb.com/title/tt3121332,101.0,NA,Sebastián Silva|Kristen Wiig|Tunde Adebimpe|Reg E. Cathey|Mark Margolis|Agustín Silva|Alia Shawkat|Lillias White|Anthony Chisholm|Marsha Stephanie Blake|William Oliver Watkins|Constance Shulman|Neal Huff|Jesse Thurston|Catrina Ganey,Sebastián Silva
138546,The Opposite Sex,2014,Comedy,2796678,http://www.imdb.com/title/tt2796678,97.0,33e5,Geoff Stults|Mena Suvari|Jennifer Finnigan|Josh Hopkins|Kenan Thompson|Josh Cooke|Debra Jo Rupp|Joey Fatone|Tom DeNucci|Jonathan Silverman|Kristin Chenoweth|Dana Ashbrook|Madeline Merritt|Danielle Guldin|Bridget Everett,Jennifer Finnigan|Jonathan Silverman
138610,The Gallows,2015,Horror|Thriller,2309260,http://www.imdb.com/title/tt2309260,81.0,1e5,Reese Mishler|Pfeifer Brown|Ryan Shoos|Cassidy Gifford|Travis Cluff|Price T. Morgan|Melissa Bratton|Theo Burkhardt|David Herrara|Gannon Del Fierro|Mackie Burt|Adrian Salas|Mark Hales|John Hales|Shannon Wetzel,Travis Cluff|Chris Lofing
138696,Hands in the Air,2010,Comedy|Drama|Romance,1634334,http://www.imdb.com/title/tt1634334,NA,NA,Valeria Bruni Tedeschi|Linda Doudaeva|Jules Ritmanic|Louna Klanit|Louka Masset|Jérémie Yousaf|Dramane Sarambounou|Hippolyte Girardot|Romain Goupil|Malika Doudaeva|Sissi Duparc|Hélène Babu|Alice Butaud|Clémence Charpentier|Florence Muller,Romain Goupil
138698,El vals de los inútiles,2014,Documentary,3611354,http://www.imdb.com/title/tt3611354,80.0,NA,Darío Díaz|José Miguel Miranda,Edison Cájas
139116,Requiem For The Big East,2014,Documentary,3605164,http://www.imdb.com/title/tt3605164,104.0,NA,Giancarlo Esposito|Jim Boeheim|Lou Carnesecca|Charles Pierce|John Thompson|Ray Van Ness III|Michael Vechesky,Ezra Edelman
139130,Afro Samurai,2007,Action|Adventure|Animation|Drama|Fantasy,0465316,http://www.imdb.com/title/tt0465316,125.0,11958e4,Samuel L. Jackson|Phil LaMarr|Yuri Lowenthal|Greg Eagles|Terrence 'T.C.' Carson|John DiMaggio,
139385,The Revenant,2015,Adventure|Drama,1663202,http://www.imdb.com/title/tt1663202,156.0,135e6,Leonardo DiCaprio|Tom Hardy|Domhnall Gleeson|Will Poulter|Forrest Goodluck|Paul Anderson|Kristoffer Joner|Joshua Burge|Duane Howard|Melaw Nakehk'o|Fabrice Adde|Arthur RedCloud|Christopher Rosamond|Robert Moloney|Lukas Haas,Alejandro G. Iñárritu
139415,Irrational Man,2015,Crime|Drama,3715320,http://www.imdb.com/title/tt3715320,95.0,11e6,Joaquin Phoenix|Emma Stone|Joe Stapleton|Nancy Carroll|Allison Gallerani|Brigette Lundy-Paine|Katelyn Semer|Betsy Aidem|Ethan Phillips|Jamie Blackley|Leah Anderson|Paula Plum|Nancy Giles|Henry Stram|Geoff Schuppert,Woody Allen
139620,Everything's Gonna Be Great,1998,Adventure|Children|Comedy|Drama,0263438,http://www.imdb.com/title/tt0263438,107.0,NA,Cem Yilmaz|Mazhar Alanson|Ceyda Düvenci|Selim Nasit|Mustafa Uzunyilmaz|Adnan Tönel|Cenk Vargan|Ayumi Takano|Mesut Akusta|Sait Genay|Emre Sipahioglu|Ugur Çavusoglu|Ibrahim Yalcin|Engin Günay|Deniz Oral,Ömer Vargi
139642,Southpaw,2015,Action|Drama,1798684,http://www.imdb.com/title/tt1798684,124.0,3e7,Jake Gyllenhaal|Rachel McAdams|Forest Whitaker|Oona Laurence|50 Cent|Skylan Brooks|Naomie Harris|Victor Ortiz|Beau Knapp|Miguel Gomez|Dominic Colón|Jose Caraballo|Malcolm M. Mays|Aaron Quattrocchi|Lana Young,Antoine Fuqua
139644,Sicario,2015,Crime|Drama|Mystery,3397884,http://www.imdb.com/title/tt3397884,121.0,3e7,Emily Blunt|Benicio Del Toro|Josh Brolin|Victor Garber|Jon Bernthal|Daniel Kaluuya|Jeffrey Donovan|Raoul Max Trujillo|Julio Cedillo|Hank Rogerson|Bernardo Saracino|Maximiliano Hernández|Kevin Wiggins|Edgar Arreola|Kim Larrichio,Denis Villeneuve
139757,Best of Enemies,2015,Documentary,3518012,http://www.imdb.com/title/tt3518012,87.0,1e6,John Lithgow|Paul Newman|Kelsey Grammer|Dick Cavett|Arthur Miller|Gore Vidal|Walter Cronkite|Noam Chomsky|Christopher Hitchens|William F. Buckley|Matt Tyrnauer|Todd Gitlin|Richard Wald|Ginia Bellafante|Brooke Gladstone,Robert Gordon|Morgan Neville
